Vam	Vbm	Vcm	Iam	Ibm	Icm
0.866021139	0.081429497	0.867541305	0.161423447	0.621751941	0.159729745
0.873095498	0.8751029	0.055269788	0.16494308	0.169026073	0.65496271
0.883234781	0.040851349	0.875401583	0.1752687	0.6929146	0.170158233
0.435900792	0.877374414	0.448123829	0.542812133	0.170612198	0.575767684
0.103993071	0.866626365	0.866956464	0.615409437	0.158972824	0.16281373
4.97072E-06	4.88936E-06	0.881378249	0.699194905	0.699427503	0.175291837
0.877737668	0.480946534	0.410316729	0.170803544	0.559478107	0.517380815
0.111453555	0.863497538	0.85427366	0.592212191	0.155976963	0.154996088
0.091283412	0.074726704	0.855845408	0.645703392	0.626029604	0.149222787
0.862289053	0.854870985	0.116736528	0.155203409	0.155145634	0.590326319
0.0833964	0.102235808	0.841749614	0.631331211	0.605951202	0.134696556
0.860624323	0.845900366	0.147475547	0.152878215	0.150611782	0.562760432
0.884165859	0.013705599	0.875407494	0.175431298	0.69727923	0.170397795
0.874027748	0.055323892	0.872028764	0.167866831	0.654781045	0.164374927
0.877768754	0.447997971	0.432992747	0.170646029	0.591229739	0.55860732
0.877736557	0.437655855	0.444204894	0.170500448	0.591326033	0.561801868
0.075531735	0.075815515	0.854253801	0.649512576	0.629811352	0.148727495
0.079087208	0.856314356	0.102995691	0.623725528	0.149913207	0.643258778
0.515681327	0.525920123	0.877450923	0.562061129	0.532305398	0.170605792
0.103970419	0.866616154	0.866929768	0.615385031	0.158971014	0.162817371
0.877369782	0.461613337	0.422153264	0.170576142	0.609515636	0.573135104
0.092726974	0.099673927	0.841437451	0.629610488	0.604165271	0.13479538
0.877581243	0.470337471	0.419753292	0.170807157	0.559762788	0.520892728
0.094426718	0.320256675	0.269470589	0.622015529	0.626323038	0.624966639
0.054309076	0.051209268	0.057053297	0.653873822	0.654463768	0.65387512
0.100264894	0.841906617	0.113967677	0.600441723	0.135036617	0.625731687
0.826077022	0.193264287	0.19624116	0.1187941	0.609110005	0.577457532
0.412137086	0.877566078	0.470025453	0.551849649	0.17063845	0.590724129
0.393000434	0.877625533	0.484875625	0.582560118	0.170824998	0.625427776
0.469859152	0.415822516	0.877453807	0.575280514	0.536019732	0.170550057
0.415500141	0.87754287	0.462069811	0.589770389	0.170535683	0.626222151
0.857384555	0.123053819	0.865362544	0.156786196	0.588492395	0.155860885
0.24679918	0.251899673	0.825875028	0.617721003	0.588012044	0.118769527
0.87713997	0.484626999	0.392763993	0.170479549	0.625283758	0.582605533
0.437046483	0.446333473	0.877310687	0.575684102	0.546049074	0.170605865
0.875845741	0.882929273	5.49629E-06	0.170396922	0.175040999	0.699236014
0.882744048	0.054286784	0.875621738	0.174902303	0.690637298	0.170323568
0.874379283	0.049818056	0.872738673	0.168002754	0.658988933	0.165401509
0.210734645	0.213983819	0.826500509	0.606923493	0.579737068	0.119357752
0.877417128	0.459056887	0.425627979	0.170612002	0.575785813	0.539677094
0.415449511	0.877431013	0.462008631	0.589529133	0.170643403	0.62621311
0.876771325	0.047102994	0.873744379	0.168668397	0.656957109	0.165534883
0.877281324	0.448028221	0.435858845	0.170637306	0.575654117	0.542737269
0.059725952	0.042622432	0.076339581	0.675485176	0.674882098	0.676819676
0.048603862	0.872169701	0.874767545	0.658497517	0.16482942	0.168232871
0.083191246	0.869157794	0.079299795	0.664519552	0.162595462	0.677579191
0.422114971	0.877510787	0.45932696	0.554731009	0.170513242	0.590555409
