Vam	Vbm	Vcm	Iam	Ibm	Icm
0.054213197	0.051088225	0.056665342	0.654015069	0.654328497	0.654152771
0.103297417	0.84217801	0.125033091	0.598335626	0.135216875	0.623529497
0.083607209	0.076007129	0.854692009	0.648090575	0.627616956	0.148963814
0.855272707	0.091297517	0.074193375	0.14930163	0.645703654	0.625839442
0.877991194	0.448233896	0.432970812	0.170873363	0.591009297	0.558620108
0.872217694	0.875487267	0.075934308	0.16501239	0.169166298	0.650375589
0.432856466	0.87747359	0.447986377	0.558436207	0.170584155	0.591522982
0.047072263	0.872137269	0.874468529	0.65851497	0.164889704	0.168198863
0.099346157	0.841275486	0.102960774	0.602576296	0.135104693	0.627720965
0.484915417	0.393064943	0.87772796	0.625466069	0.582389462	0.170857698
0.081004327	0.07912542	0.869031652	0.674259852	0.662215383	0.162526681
0.825443811	0.201989875	0.200110712	0.118682913	0.610285504	0.584874878
0.111504658	0.864548497	0.855496374	0.592188423	0.156333911	0.15535207
0.877425742	0.462009892	0.415442883	0.170504136	0.626158352	0.589752636
0.859668014	0.846231544	0.153983391	0.152538714	0.151643385	0.560920963
0.103462701	0.841994166	0.125199342	0.598165003	0.135275875	0.62349269
0.877375619	0.448089755	0.435863811	0.17057294	0.575754047	0.542808082
0.027477171	0.028610638	0.028036406	0.694963697	0.694964159	0.69530001
0.878247239	0.47064178	0.420109186	0.170970673	0.559758044	0.52101015
0.419829745	0.877527098	0.470201079	0.521020928	0.170577337	0.559696183
0.470042993	0.411759329	0.877710069	0.590648506	0.551567413	0.170760912
0.87721976	0.480588974	0.401350447	0.170089196	0.589932212	0.5483176
0.405736018	0.877335441	0.480617468	0.532995809	0.170550514	0.575373946
0.072552086	0.070094529	0.075200818	0.649378602	0.649823673	0.649359661
0.824877688	0.200652398	0.202184148	0.118741861	0.612555651	0.585569544
0.419861166	0.877704895	0.47034457	0.521045456	0.170593844	0.559707808
0.103127478	0.099203736	0.841504276	0.627701269	0.602775308	0.135009081
0.841667187	0.083379937	0.1022252	0.134767971	0.631331938	0.605993784
0.074882045	0.077711155	0.856493959	0.649970122	0.629774261	0.149268402
0.855488039	0.12305928	0.863868009	0.1566135	0.5884514	0.155770214
0.438580954	0.438576245	0.877183028	0.626573827	0.596364823	0.170280524
0.103121221	0.099230219	0.841509061	0.627751818	0.602591082	0.135037001
0.040894573	0.88085649	0.041158041	0.692967228	0.1750642	0.692310345
0.445453463	0.449261624	0.877349001	0.608474764	0.578269229	0.170600633
0.869123594	0.092096667	0.078372562	0.162623012	0.671854476	0.658730137
0.866151008	0.087797423	0.867121866	0.161710599	0.619756891	0.159716588
0.137210527	0.861614742	0.845469277	0.566190998	0.154827682	0.149670447
0.116741715	0.863996657	0.855782709	0.590356386	0.155649628	0.155771605
0.065230959	0.870778309	0.874525935	0.652665968	0.164173486	0.168294887
0.086426622	0.86834519	0.083354737	0.663810972	0.162506001	0.675242464
0.071647506	0.06582845	0.085535993	0.669961257	0.670114291	0.670439617
0.877299605	0.480506913	0.405679747	0.170568881	0.57513335	0.532793353
0.0484931	0.045145583	0.052439449	0.655621954	0.656418011	0.655965558
0.877405563	0.484294437	0.399305728	0.170599553	0.608784281	0.566139603
0.154086619	0.858735395	0.847426692	0.560966505	0.151884536	0.151211574
0.846156992	0.153957976	0.859285088	0.151022664	0.560869371	0.151829103
0.43837688	0.87678443	0.438381584	0.596591125	0.170336952	0.62651596
0.486566624	0.401971545	0.877376393	0.607581887	0.564653133	0.170431745
0.103194176	0.099175909	0.841475662	0.627615747	0.602556842	0.13501269
0.877290126	0.484695246	0.392846099	0.170399258	0.625241685	0.582455813
0.078907617	0.855191811	0.102934687	0.623864373	0.149482331	0.643258809
0.393041416	0.877681862	0.484891269	0.582498539	0.170635925	0.625137206
