Vam	Vbm	Vcm	Iam	Ibm	Icm
0.855507423	0.111550501	0.864927105	0.155553335	0.592257145	0.156600951
0.856645691	0.13044031	0.862739841	0.156903277	0.586512209	0.154902319
0.883073693	0.027329219	0.875086607	0.174958692	0.695309403	0.170279722
0.445608071	0.448886605	0.877323066	0.608465772	0.578255504	0.17060825
0.861062015	0.844454094	0.141777565	0.153640934	0.149740884	0.564568564
0.866023253	0.08180506	0.867744624	0.162010095	0.620866147	0.159853913
0.078981036	0.855888102	0.102949915	0.623561591	0.149814031	0.643324195
0.083577088	0.075974686	0.854868105	0.648346475	0.62766282	0.148590916
0.877217787	0.47335762	0.403971133	0.17047645	0.625909666	0.5859788
0.092078321	0.078269993	0.869137035	0.67113168	0.657383569	0.162532666
0.8674653	0.865560344	0.081543959	0.159807234	0.161747168	0.621490557
0.028452203	0.881290091	0.02821342	0.695449555	0.175255073	0.69551236
0.868883173	0.080664902	0.078475852	0.162527545	0.675120359	0.662547816
0.866351331	0.0955369	0.8665308	0.162170656	0.617482258	0.159000994
0.027324597	0.876385968	0.882841651	0.695176708	0.170426654	0.175301129
0.821927299	0.823758992	0.825110254	0.298420123	0.298672945	0.298873043
0.168540058	0.090965449	0.169957632	0.617998585	0.616445026	0.621699106
0.881268597	0.014172392	0.014122113	0.175489256	0.696774364	0.69730761
0.877477789	0.480810542	0.401415162	0.170353783	0.590034977	0.547626637
0.87786194	0.4592279	0.42225408	0.170727349	0.591132186	0.55496993
0.027382097	0.07731177	0.077281283	0.678720436	0.68006537	0.678536117
2.76777E-06	3.07962E-06	2.9793E-06	0.699032496	0.699353248	0.699303696
0.878192465	0.450801722	0.427376213	0.17064783	0.626379882	0.593205416
0.166904666	0.091648428	0.178609705	0.614443525	0.61559163	0.620763441
0.401623843	0.877969194	0.481379467	0.548258236	0.170428309	0.590372741
0.877477026	0.437679347	0.443725136	0.170504574	0.590909018	0.561387777
0.046931716	0.047305398	0.052755917	0.657529008	0.658432041	0.658189581
0.120374384	0.120655138	0.191057684	0.617110593	0.619581578	0.618400609
0.874230696	0.05045652	0.871905851	0.168280112	0.658585014	0.165082008
0.877408989	0.480754579	0.401404753	0.170334212	0.590218111	0.548039028
0.877641615	0.470336542	0.419823638	0.17076867	0.559678988	0.520996193
