Vam,Vbm,Vcm,Iam,Ibm,Icm,Vap,Vbp,Vcp,Iap,Ibp,Icp
0.877792561385302,0.459698746955162,0.429730777415733,0.17075705038966,0.559761005443446,0.524463645048223,-1.95405410916812,-172.98725559368,168.431121415025,87.9457585414191,-161.383601277707,0.885304449415534
0.277480781048756,0.281470550521583,0.825778252318784,0.613624678066787,0.585536123338729,0.118543885361872,-35.528225199405,-103.706855784372,118.804262905084,-75.7124226900928,154.914417760945,-151.092554442366
0.877304884171782,0.437056650886468,0.446315942108626,0.170599039767178,0.575730607852182,0.54608914751189,-1.96004185178038,-175.168692503784,171.373902726609,87.7471400809552,-163.726634665419,-0.951076988400811
0.473592112255287,0.404201945534261,0.87768296503519,0.625985260084162,0.586131821056003,0.170684789618371,-61.0145308844242,-63.0433673924201,118.060361250561,-40.9043810130109,123.358011683165,-152.16329235855
0.869003665783733,9.83315001267076E-02,8.14833196588695E-02,0.162775026378116,0.667477687326435,0.655954275819911,-1.99943888127928,177.441643308397,82.4688667883523,86.8811824264505,164.325023720186,41.223215772747
0.825092467746285,0.180004519281949,0.179379816622984,0.118111712508926,0.6112319289258,0.582712045806758,-1.26593429932223,-161.212950467846,132.869452265341,88.9092390527521,165.297718589233,35.9664030172505
0.130504781994405,0.86225051028087,0.856001208993052,0.586476434698131,0.154716244736599,0.156735083826833,-26.2305101780491,-119.821061081135,116.177872538387,-76.1522175799763,-20.7305778483603,-163.76355261206
0.882425536189162,2.73254864100802E-02,0.876408529912027,0.175433087069684,0.695206283415537,0.171197588237532,-1.8910281875976,160.017757354102,117.5984597115,88.5572774282127,160.452897515019,-153.9915049444
0.87760711881952,0.480909417401857,0.410217467999938,0.170791339445287,0.559512348981189,0.517443320215291,-1.95131003707382,-172.733654629769,167.206704616032,87.8203954515962,-159.241243466456,3.07221700041981
0.071642369234574,0.855229214229488,7.96374506278775E-02,0.627617861192056,0.149091814980592,0.647872206997202,2.05864612920741,-121.727291467185,72.7073581647015,-81.9358116635742,-32.7705582339903,43.4794832583183
9.54560689044928E-02,0.332938064827756,0.280839192834113,0.622353246712121,0.625049131338422,0.622425408968627,6.09586456779491,-109.121775604929,118.350530748213,-82.1478378932227,157.699827749663,37.6744719334626
0.028628325216696,0.881091467233302,2.86571529783185E-02,0.695459748689687,0.175427487093135,0.695357129972974,-80.5322532213954,-122.160014286119,40.8493660638663,-79.601022034556,-32.930671374277,40.4658132581782
0.874362390890316,0.873619169038796,0.87384610813025,0.188622454447043,0.188882479692731,0.188853857366112,-6.84183627652045,-126.821869810102,113.252881133631,65.507160361141,-54.4548714055825,-174.584535609707
9.35703117311809E-02,0.337452208273506,0.288192455955571,0.622659714527594,0.626761680850137,0.622067626986407,5.63325251298839,-99.602913012568,127.32430167355,-82.1165037676012,157.575419049096,37.4899343849655
0.877374573883634,0.459073953258417,0.425564670222664,0.170595554648672,0.575655312464073,0.539593577045181,-1.94910155923271,-174.941487707308,170.470273547074,87.7386265502029,-161.56327388819,1.24223399859194
9.91645319095339E-02,0.841265458782897,0.102858663918232,0.602567058713696,0.135040394639277,0.627717852533236,7.34564766417992,-121.564974483002,78.1988583708032,-82.9130935050214,-32.4214439358589,44.4903592505196
0.866109715082763,0.087667142989278,0.867179323294951,0.161730054121557,0.619758138024761,0.1597388079607,-3.11812799087666,-142.932056854144,119.389470624125,80.9378564046601,161.458219238637,-145.683496276179
4.77500001477726E-02,0.042360292068668,7.37858488267981E-02,0.678054975949195,0.677601158270814,0.68043051545523,-25.0073644294062,-150.276785565483,89.0190145551091,-80.9133739937754,159.372935754863,39.2794109477758
0.877364535755169,0.451193649856738,0.432032616999423,0.170555990653484,0.61011060064634,0.576618699195946,-1.96609277270395,-179.451210059691,175.388330031009,87.7392248273113,-162.936836691948,0.865257663515849
5.45583828475671E-02,5.41919469105834E-02,0.881591507076464,0.689675935880186,0.690555180790424,0.175507567434662,-78.2373517105173,161.370273440056,117.844500392149,-77.4609114102501,162.562170947414,-152.696319603775
0.134854680821763,0.124886680608858,0.825589001525724,0.604749153807326,0.5772160896214,0.11885216500137,-40.3968063055885,-115.904382570406,118.942767166808,-73.445912327157,157.396965481407,-150.936657674921
0.862226049525239,0.853806582144494,0.111436200592919,0.155762534881601,0.154396828249691,0.59202608420495,0.25726655439141,-123.768488989256,107.683862430385,99.2137774393081,-43.857201301091,40.5081729132435
2.74794244289898E-02,7.54345469903043E-02,0.075584241612511,0.679158148973535,0.680302795582478,0.679588756070147,3.28790876551712,-115.386171252848,128.418108218413,-81.888993504767,158.113109930299,38.0554153762725
0.53190895997973,0.512889212106698,0.877873298307386,0.561597364992685,0.532161255133136,0.170915655624951,-51.8169009774594,-72.644603475775,118.041401970719,-43.5256488008302,118.726715831302,-152.239422053678
0.884332092174636,4.08540444029846E-02,0.875527403002587,0.1753086028181,0.692973597032076,0.170219160659584,-1.75112341096298,160.891841580097,117.788040850754,88.9815291650669,161.544522686041,-153.820405669891
0.841547534077497,9.27565843768975E-02,0.099880094471709,0.13487572656646,0.629480734183123,0.604507065617198,-1.55696936191999,-157.450311026025,134.114735222959,87.8226576305769,163.353223475987,35.9408552521967
0.104021193389204,0.865939995153647,0.867155113631681,0.615433986079963,0.158850823638777,0.162796534370779,-33.3144007287924,-120.69787929776,116.957508931105,-76.3563078150464,-25.7185976563077,-158.849315473185
