Vam	Vbm	Vcm	Iam	Ibm	Icm
0.877386977	0.448091342	0.435873532	0.170576737	0.57574447	0.542810315
0.104155734	0.865715079	0.866135682	0.615305886	0.158396541	0.162771874
0.116722213	0.864074044	0.856257963	0.59038165	0.155723313	0.155980087
0.876215291	0.065217515	0.873151526	0.169146308	0.652726707	0.164991824
0.8744462	0.882220676	0.013707018	0.170307274	0.174760772	0.697322453
0.123174128	0.864162056	0.856668782	0.588517897	0.155572065	0.156771552
0.103616365	0.841799849	0.125131481	0.598142761	0.135187952	0.62325047
0.103683496	0.841832969	0.125060996	0.597805259	0.135301017	0.623362433
0.435866259	0.877298708	0.448091511	0.542726178	0.170511854	0.575634482
0.435863614	0.877336494	0.448123434	0.542765075	0.170533459	0.575649695
0.866050983	0.095600614	0.866265595	0.162212851	0.617728738	0.158816126
0.111513959	0.865098108	0.855030269	0.592205431	0.156170071	0.155213668
0.08367452	0.869160636	0.079975194	0.664670579	0.162690595	0.677575435
0.075262759	0.077962948	0.855012209	0.650344079	0.629450458	0.148758878
0.856049137	0.079799277	0.071569565	0.149637254	0.648029436	0.627746032
0.100285039	0.841802923	0.114062154	0.600719775	0.135107072	0.625887264
0.092691563	0.09980461	0.841514121	0.629470164	0.604292581	0.134988406
0.868845366	0.078025206	0.081902087	0.162449944	0.677772075	0.665823117
5.49603E-06	0.874149946	0.882238926	0.699411105	0.170071332	0.175480458
0.855566513	0.103210243	0.078857533	0.149669593	0.643482182	0.623858908
0.822280953	0.82331264	0.823089398	0.298430159	0.298715029	0.298914845
0.877752513	0.448030226	0.432899692	0.17072504	0.591252063	0.558626531
0.874016092	0.874285835	0.873981051	0.188812562	0.189301698	0.188766297
0.091298682	0.074640207	0.855803002	0.64569012	0.626036403	0.149210554
0.846163509	0.147391531	0.861176294	0.150983113	0.562772131	0.153471573
0.841631295	0.092780952	0.099912471	0.134877503	0.629471921	0.6045023
0.877997303	0.877325681	0.877422813	0.171088713	0.170672747	0.170696516
0.055299636	0.871707231	0.875638487	0.655033719	0.164273256	0.168280863
0.882483139	0.040851901	0.874950424	0.175125203	0.692934615	0.170530331
0.846481792	0.847372644	0.847971745	0.256807588	0.257101762	0.257056912
0.145875611	0.128358374	0.826305994	0.603187026	0.574668714	0.119190253
0.470144979	0.415538968	0.877466911	0.575297276	0.53602852	0.170549857
0.059993772	0.060022107	0.060006957	0.640079833	0.640215305	0.640035916
0.480826446	0.410058475	0.877363616	0.559295583	0.517634593	0.170525824
0.464832235	0.424408921	0.877392756	0.608082559	0.571489239	0.170513788
0.422241984	0.877430225	0.459061573	0.554541043	0.170572811	0.590336449
0.082627161	0.855199417	0.067818536	0.631959841	0.148838312	0.652967434
0.875003973	0.882918101	0.054273424	0.170539008	0.174792634	0.690491479
0.146754279	0.130501501	0.826138412	0.604248665	0.57563435	0.119335002
0.84197316	0.103078026	0.099275645	0.134884616	0.627877925	0.602515269
0.883101299	0.040849825	0.876496881	0.175146221	0.692860833	0.170970806
0.047210544	0.871077876	0.875782882	0.656710275	0.164528642	0.168750334
0.106105258	0.083197438	0.855590411	0.643494013	0.623495904	0.149754107
0.459523084	0.429535932	0.877406763	0.560011906	0.524108789	0.170838722
0.459020812	0.422014983	0.877471343	0.590706346	0.555013278	0.170483469
0.877397275	0.437097466	0.446365601	0.170575598	0.575767142	0.546078647
0.435624817	0.877327692	0.454113303	0.576788016	0.17052061	0.610263034
0.432666026	0.877460773	0.448134032	0.558465262	0.170524803	0.591558388
0.86389321	0.854648345	0.111437822	0.155731478	0.154277583	0.592005431
0.877372199	0.469975385	0.415444354	0.170555641	0.575531505	0.536217345
0.869261611	0.091456934	0.078396009	0.162658407	0.672474561	0.65877774
0.874076847	0.055330218	0.87089965	0.168073332	0.654817207	0.164364794
0.077638599	0.080239347	0.868724431	0.676924296	0.665932022	0.162420475
0.275060542	0.279924272	0.825703847	0.613634299	0.585684287	0.11855943
0.437078647	0.44634625	0.877358276	0.575743163	0.546079058	0.170601688
0.100227343	0.842215624	0.114134726	0.600641952	0.13507613	0.625842166
0.48076393	0.405750334	0.877400229	0.57518806	0.532662299	0.17056398
0.877447424	0.448154362	0.435899178	0.170650991	0.57572101	0.542764315
0.459149974	0.425654231	0.877446163	0.575446573	0.539353614	0.170557991
0.415654321	0.877437858	0.469968659	0.536157583	0.170586808	0.575460087
0.88112481	0.0143446	0.014095116	0.175451408	0.696624205	0.697304119
